id,source_id,name,type_name,secteur_chefferie_commune_id
2295,2476,BAKWA TSHISHIMBULA,G,261
2296,2477,BAKWA-LULE BUSANTU,G,261
2297,2478,BAKWA-MBAYI,G,261
2298,2479,BAKWA-MUASHI,G,261
2299,2480,BAKWA-TSHIPAMBA,G,261
2300,2481,BAMBU,G,261
2301,2482,BASONGE,G,261
2302,2483,BATETELA,G,261
2303,2486,BEN'EKI,G,261
2304,2487,TSHIKWA MUKALENGA,G,261
2305,2488,BAKUA-NDOLO,G,262
2306,2489,BAKWA NKOLA,G,262
2307,2490,BAKWA ODIA,G,262
2308,2491,BAKWA-TSHIPANGA,G,262
2309,2492,BANA BA MUKANGALA,G,262
2310,2493,BENA MPUTU BENA MOYO,G,262
2311,2494,BENA-KABIYE,G,262
2312,2495,BENA-KALUBI,G,262
2313,2496,BENA-MUTEMBWE,G,262
2314,2497,BENA-NGOSHI,G,262
2315,2498,BAJILA-KASANGA,G,263
2316,2499,BAKWA KUBULA,G,263
2317,2500,BAKWA MAKUNA,G,263
2318,2501,BAKWA TSHIKONGA,G,263
2319,2502,BAKWA TSHILUMBA,G,263
2320,2503,BAKWA-LONJI,G,263
2321,2504,BAKWA-LULE,G,263
2322,2505,BAKWA-NGANDU,G,263
2323,2506,BAKWA-PELE,G,263
2324,2507,BENA KAZADI,G,263
2325,2508,BENA MUANZA-MANDE KANYOKA,G,263
2326,2509,BENA-LALA,G,263
2327,2510,BENA-MUSWA,G,263
2328,2511,BENA-NKELENDE,G,263
2329,2520,BAKETE BA NKUANGA,G,264
2330,2522,BAKWA-NDAYE,G,264
2331,2524,BENA KAPUMBU I,G,264
2332,2528,BENA-BITENDE,G,264
2333,2530,BENA-NGANZA,G,264
2334,2512,BAKUA KALUME,G,265
2335,2513,BAKUA MALOBA,G,265
2336,2514,BAKWA MBULANDAYE,G,265
2337,2515,BAKWA TSHIAME,G,265
2338,2516,BAKWA-KABUNDA,G,265
2339,2517,BAKWA-MAMBA,G,265
2340,2518,BAKWA-MPIA,G,265
2341,2519,BENA NSAMBA,G,265
2342,2521,BAKWA NKATE,G,266
2343,2523,BAKWA-TSHILUNDU,G,266
2344,2525,BENA MUABA,G,266
2345,2527,BENA NKOBE KENDA,G,266
2346,2531,BENA-NTAMBWE,G,266
2347,2532,BAJILA-NYOKA-TSHINANDONGO,G,267
2348,2533,BAKWA MBIA,G,267
2349,2534,BAKWA TSHIBALA,G,267
2350,2535,BENA KALULU NTAMBWE MAMPAKA,G,267
2351,2536,BENA KAMBOKE,G,267
2352,2537,BENA NKENU,G,267
2353,2538,BENA NSUNYI,G,267
2354,2539,BENA-KATAMBA,G,267
2355,2540,BAKUA KANYINGA I,G,268
2356,2542,BAKUA-KANYINGA II,G,268
2357,2543,BAKUA-KANYINGA III,G,268
2358,2544,BAKUA-MPUNGU,G,268
2359,2545,BAKUA-NZADI,G,268
2360,2546,BANA BA BEYA,G,268
2361,2547,BANA BA MUNANGA,G,268
2362,2548,BANA-BA-KALONJI-MPUNGU,G,268
2363,2549,BANA-BA-KANDE,G,268
2364,2550,BENA NGEYA NGOMBE,G,268
2365,2551,BENA-MUKENYI A-MBUYI,G,268
2366,2553,BAKUA MAYI I,G,269
2367,2554,BAKUA MAYI III/BENA MONGO,G,269
2368,2555,BAKUA MFIKA II,G,269
2369,2558,BAKUA TSHIYA,G,269
2370,2559,BAKUA-DILUNGI,G,269
2371,2560,BAKUA-KATULAYI,G,269
2372,2561,BAKUA-LOKO,G,269
2373,2562,BAKUA-LUKUSA,G,269
2374,2563,BAKUA-MAYI II,G,269
2375,2564,BAKUA-MFIKA,G,269
2376,2565,BAKUA-MUABAYI,G,269
2377,2566,BAKUA-NGOMBE I/TSHIEFU,G,269
2378,2567,BAKUA-NGOMBE II,G,269
2379,2568,BAKUA-NGOYI,G,269
2380,2569,BAKUA-TSHILAMBA,G,269
2381,2570,BAKUA-TSHILUMBA,G,269
2382,2571,BAKUA-TSHINANGA,G,269
2383,2572,BASONGE BABEMBELE,G,269
2384,2573,BENA KAMBA KALELA,G,269
2385,2575,BENA NKELENDE,G,269
2386,2577,BENA TSHIMPIDIMBA,G,269
2387,2578,BENA-BELE,G,269
2388,2581,BENA-KANYEMA,G,269
2389,2582,BENA-LUMONYO,G,269
2390,2583,BENA-NKOMA,G,269
2391,2584,BAKWA MIBALU,G,270
2392,2585,BAKWA MUKELENGE,G,270
2393,2586,BAKWA TSHIKANDU,G,270
2394,2587,BAKWA-BALELA,G,270
2395,2588,BAKWA-KABANGA,G,270
2396,2589,BAKWA-LULE,G,270
2397,2590,BAKWA-LULENGA/BIKWANGA,G,270
2398,2591,BAKWA-MPUTU MADILA,G,270
2399,2592,BAKWA-TSHISUMBA,G,270
2400,2593,BANA-BA-MPUNGU,G,270
2401,2594,BENA-ILUNGA,G,270
2402,2595,BENA-KABONGO,G,270
2403,2596,BENA-META,G,270
2404,2597,BAKWA- MUANDO,G,271
2405,2598,BAKWA NGASHI,G,271
2406,2599,BAKWA NSAMBA,G,271
2407,2600,BAKWA-BATSHI,G,271
2408,2601,BAKWA-MBULE,G,271
2409,2602,BAKWA-META,G,271
2410,2603,BAKWA-NSAMBA 2/TSHIPATA,G,271
2411,2604,BAKWA-NSANGWA,G,271
2412,2605,BAKWA-NSHIBA,G,271
2413,2606,BENA MBIYI,G,271
2414,2607,BENA MIANGU NSHIPU,G,271
2415,2608,BENA MINGU,G,271
2416,2609,BENA NDUMBI,G,271
2417,2610,BENA NSELENGE II/BENA MUKUNA,G,271
2418,2611,BENA NSELENGE/BENA PEMBE,G,271
2419,2612,BENA TSHIBAMBA,G,271
2420,2613,BENA-BELE,G,271
2421,2614,BENA-KABUENGE,G,271
2422,2615,BENA-KAPELA -NTUMBA,G,271
2423,2616,BENA-MPOLO,G,271
2424,2617,BENA-NKANA,G,271
2425,2618,BENA-TSHIADI,G,271
2426,2619,BENA-TSHIPANGA,G,271
2427,2620,BAKWA MBUYI KAPINGA KAMBA,G,272
2428,2621,BAKWA MBUYI LUSHIKU,G,272
2429,2622,BAKWA NGULA II,G,272
2430,2623,BAKWA NKOPEKA,G,272
2431,2624,BAKWA-INDU,G,272
2432,2625,BAKWA-NGULA I,G,272
2433,2626,BASONGE DIVERS,G,272
2434,2627,BENA NGANZA II,G,272
2435,2628,BENA-KALOMBO,G,272
2436,2629,BENA-MULOBO-MUPENDA,G,272
2437,2630,BENA-MUSENGE,G,272
2438,2631,BENA-NGANZA I,G,272
2439,2658,BAJILA NKAKA,G,273
2440,2659,BAKUA KASHILA,G,273
2441,2661,BAKUA TSHINANGA,G,273
2442,2662,BAKWA-NDAYE,G,273
2443,2663,BAKWA-TSHILOMBA,G,273
2444,2664,BAKWA-TSHITUDI,G,273
2445,2666,BENA MIBAWU,G,273
2446,2667,BENA-MBUYI,G,273
2447,2668,BENA-NGANZA,G,273
2448,2669,BENA-NYANGE,G,273
2449,2670,BAKUA KALENDE,G,274
2450,2671,BAKUA TSHIMUNA,G,274
2451,2672,BAKUA-MUSENGE,G,274
2452,2673,BAKWA-TSHIUYA,G,274
2453,2674,BASHILA NYUNYU,G,274
2454,2675,BENA MANKONDE,G,274
2455,2676,BENA-BIDUAYA,G,274
2456,2677,BENA-BUISHA,G,274
2457,2678,BENA-KAPUIKI,G,274
2458,2679,BENA-MUKANGALA,G,274
2459,2680,BAKUA MADILU,G,275
2460,2681,BALEMU,G,275
2461,2682,BA-MBUJI,G,275
2462,2683,BA-MUSENGA,G,275
2463,2684,BA-MUTSHIMA,G,275
2464,2685,BASHI KENDA MBUJI,G,275
2465,2688,BASHI-KAPELE,G,275
2466,2689,BASHI-KATSHIEMA,G,275
2467,2690,BAYOMBO,G,275
2468,2691,BAKWA-KALEMBUE,G,276
2469,2692,BAKWA-MUANZA-MUKALA,G,276
2470,2693,BENA KASHIYE,G,276
2471,2694,BENA MUTSHIPAYI,G,276
2472,2695,BENA-MUKADI,G,276
2473,2696,BIMBADI,G,276
2474,2697,KALUBI KA MANDE,G,276
2475,2698,BAKUMBA,G,277
2476,2699,BALUBUTA,G,277
2477,2700,BAMANGA,G,277
2478,2701,BAMBANGU,G,277
2479,2702,BANDABA,G,277
2480,2703,BAPOMBO,G,277
2481,2704,BASHI KAMBIDI,G,277
2482,2705,BASHI KAPEMBA,G,277
2483,2706,BASHI-GALUNGA,G,277
2484,2708,BASHI-MBOIE,G,277
2485,2709,BASHI-MUNYINGA,G,277
2486,2710,BASHINDJA-MUJINGA,G,277
2487,2711,BASHI-TSHIBAYI,G,277
2488,2712,BAKUA MUANZA MUANA,G,278
2489,2713,BAKUA-MUANZA,G,278
2490,2714,BAKUA-NGANDU,G,278
2491,2719,BAKUA MULUMBA KATUE,G,279
2492,2720,BAKWA MUKALA MUNU,G,279
2493,2721,BAKWA-MESHI,G,279
2494,2722,BAKWA-NTUMBA,G,279
2495,2723,BENA TSHIKADI,G,279
2496,2724,BENA-KATEMPA,G,279
2497,2725,BENA-KAWAYA,G,279
2498,2726,BENA-NGOSHI,G,279
2499,2727,BAKUA NDAYE,G,280
2500,2728,BAKUA ODIA RIVE GAUCHE,G,280
2501,2729,BAKWA ODIA,G,280
2502,2730,BAKWA-NZEBA,G,280
2503,2731,BENA BINKU,G,280
2504,2732,BENA KATABA,G,280
2505,2733,BA KUMBA,G,281
2506,2734,BA-BUSONGO,G,281
2507,2735,BA-KABALA,G,281
2508,2736,BAKUA NJIBA,G,281
2509,2737,BAKUA-KAPINGA,G,281
2510,2738,BAKUA-TSHIENZA,G,281
2511,2739,BASHI KABUNGU,G,281
2512,2740,BASHI KANDAMA,G,281
2513,2741,BASHI-TSHILUNDA,G,281
2514,2742,BA-TSHIMBA,G,281
2515,2743,BENA KATUMBA,G,281
2516,2744,BENA-NKUBA,G,281
2517,2745,BENA-TSHIMBU,G,281
2518,2746,TSHISANGA MPATA,G,281
2519,2747,AKA LUMBA,G,282
2520,2748,AKA NDABA,G,282
2521,2749,AKA NDOLO,G,282
2522,2750,AKA NTANDA,G,282
2523,2751,AKA NYANGA,G,282
2524,2753,ANA-KABINDA,G,282
2525,2754,ANA-KASENGI,G,282
2526,2755,ANA-KAZADI,G,282
2527,2756,ANA-NZAJI,G,282
2528,2757,BAJILA-NYOKA KAKUBU MBIYE,G,282
2529,2758,BAJILA-NYOKA TSHIENA-KAZANGA,G,282
2530,2759,BAKA MUKUNDA,G,283
2531,2760,BAKA-LUYAMBI,G,283
2532,2761,BAKA-MUSHINJI,G,283
2533,2762,BAKA-SHILANDI,G,283
2534,2763,BISHI-KABILU,G,283
2535,2764,BISHI-KAJIYA,G,283
2536,2765,BISHI-KAMOKO,G,283
2537,2766,BISHI-KANYAMA,G,283
2538,2767,BISHI-LUAMBO,G,283
2539,2768,BISHI-MBUNDJI,G,283
2540,2769,BISHI-NDAJI,G,283
2541,2770,BISHI-SHAO,G,283
2542,2771,BISHI-TSHIMBUNDJI,G,283
2543,2772,BISHI-YANVU,G,283
2544,2773,AKA-MUALA,G,284
2545,2774,AKA-MUANGALA,G,284
2546,2775,AKUMA-KANDONGO,G,284
2547,2776,AKUMA-MPEMBA,G,284
2548,2782,ANA TSHIWANU,G,284
2549,2783,ANA.KAJIMBI-KATSHIURU,G,284
2550,2784,ANA-MBUNGU,G,284
2551,2785,AKA-KAYA,G,285
2552,2786,AKA-MULAMU,G,285
2553,2788,AKA-NGAMBU,G,285
2554,2789,AKANTA,G,285
2555,2790,AKA-TSHIONGA,G,285
2556,2791,AKA-TSHISEWU,G,285
2557,2792,AKUMA-NSANDJI,G,285
2558,2793,ANA NAMA,G,285
2559,2794,ANA-MATHUMBA,G,285
2560,2795,ANA-NGOMA/KASAKAMA,G,285
2561,2796,ANA-NKUMA,G,285
2562,2797,ANA-TSHIYANA,G,285
2563,2799,AKA-EVUMA,G,286
2564,2800,AKA-MUANGALA,G,286
2565,2801,AKA-NKANZA,G,286
2566,2802,AKUMA MPUNDA,G,286
2567,2803,ANA KABANZI,G,286
2568,2804,ANA TSHIYALA,G,286
2569,2805,ANA TSHIYALA LUYINDA,G,286
2570,2806,ANA-KABAYI,G,286
2571,2807,ANA-KAKALA,G,286
2572,2808,ANA-KALOMO,G,286
2573,2809,ANA-MALA,G,286
2574,2810,ANA-MUIVUKULA,G,286
2575,2811,ANA-NDAMBU,G,286
2576,2812,ANA-TSHIBUA,G,286
2577,2813,BAKA MBANDU,G,286
2578,2814,BAKA-MUKISHI,G,286
2579,2779,ANA MUILU,G,287
2580,2780,ANA MUIPITA,G,287
2581,2781,ANA MUMBIA,G,287
2582,2798,AKA KASENGA,G,287
2583,2815,AKA MPASI,G,288
2584,2816,AKA NSANGO,G,288
2585,2817,AKA-NDUMBA,G,288
2586,2818,ANA KABANDA,G,288
2587,2819,ANA ULAMBA,G,288
2588,2820,ANA-KAZAMBA,G,288
2589,2821,ANA-MUANGALA,G,288
2590,2822,AKA-MPANZA,G,289
2591,2823,ANA IZEL,G,289
2592,2824,ANA KANYOKA,G,289
2593,2825,ANA NYANGALA,G,289
2594,2826,ANA-LUMBU,G,289
2595,2827,ANA-MAMBA,G,289
2596,2828,BAJILA-NYOKA,G,289
2597,2836,BAKWA LONJI III,G,290
2598,2837,BENA DIYOKA,G,290
2599,2838,BENA MUKENDI NTAMBUA,G,290
2600,2829,BAKWA BILONDA III,G,291
2601,2830,BAKWA LONJI II,G,291
2602,2831,BENA KABAMBA II,G,291
2603,2832,BENA KAZADI A MUAMBA,G,291
2604,2833,BENA MUKENDI,G,291
2605,2834,BENA TSHIMBI,G,291
2606,2835,BENA TSHIMOWA,G,291
2607,2839,BAKWA BILONDA I,G,292
2608,2840,BAKWA BILONDA II,G,292
2609,2841,BAKWA KASHILA I,G,292
2610,2842,BAKWA KASHILA II,G,292
2611,2843,BAKWA LONJI I,G,292
2612,2844,BAKWA NTOMBOLO I,G,292
2613,2845,BAKWA NTOMBOLO II,G,292
2614,2846,BENA KABUA NSEYA,G,292
2615,2847,BENA KAZADI A LUKUSA I,G,292
2616,2848,BENA KAZADI A LUKUSA II,G,292
2617,2849,BENA MUYA I,G,292
2618,2850,BENA MUYA II,G,292
2619,2851,BENA MUYA KAKOLU KANDA KAJA,G,292
2620,2852,BENA NZEMBA,G,292
2621,2853,BENA TSHIKULU,G,292
2622,2862,BENA KASA I,G,292
2623,2863,BENA KASA II,G,292
2624,2864,BENA MULOMBO I,G,292
2625,2865,BENA MULOMBO II,G,292
2626,2866,BENA TSHILANDA,G,292
2627,2854,BAKWA NSULU,G,293
2628,2855,BAKWA TSHIMINYI I,G,293
2629,2856,BAKWA TSHIMINYI II,G,293
2630,2857,BAKWA TSHIMINYI III,G,293
2631,2858,BENA MAJIBA,G,293
2632,2859,BENA NGELEKA,G,293
2633,2860,BENA TSHIOWA,G,293
2634,2861,MULUMBA KAKOPO,G,293
2635,2867,BAKWA KANJINGA,G,294
2636,2868,BENA KABAMBA,G,294
2637,2869,BENA MPETA,G,294
2638,2870,BENA NKUMBI,G,294
2639,2871,BENA KAPUYA,G,295
2640,2872,BENA MUEMBIA,G,295
2641,2873,BENA NSHIMBA,G,295
2642,2874,BAJAMBELU,G,296
2643,2875,BAKWA NDAYA,G,296
2644,2876,BAKWA NJIBA (TSHITOLO),G,296
2645,2877,BAKWA NSEKA,G,296
2646,2878,BENA MBAYABO,G,296
2647,2879,BENA NKELENDA,G,296
2648,2880,BAKWA  KANDA BENA NYEMBA,G,297
2649,2881,BAKWA KANDA BENA MBUYI,G,297
2650,2882,BAKWA LONJI,G,297
2651,2883,BAKWA TSHINENE,G,297
2652,2884,BAKWA BOWA,G,298
2653,2885,BAKWA NDABA,G,298
2654,2886,BENA KABINDI,G,298
2655,2887,BAKWANGA,G,299
2656,2888,BAKWA HOIE,G,300
2657,2889,BAKWA TSHISAMBA,G,300
2658,2890,BASANGANA,G,300
2659,2891,BAJILA KASANGA II,G,301
2660,2892,BAKWA LUKOKA,G,301
2661,2893,BAKWA MBUYI TSHILUNDE,G,301
2662,2894,BAKWA MULUMBA,G,301
2663,2895,BAKWA NSUMPI,G,301
2664,2896,BAKWA NYANGA II,G,301
2665,2897,BENA TSHILUNDE,G,301
2666,2898,BAJILA KASANGA I,G,302
2667,2899,BAKWA KALONJI LUSANGA,G,302
2668,2900,BAKWA KAYA,G,302
2669,2901,BAKWA LONJI TSHIBAMBA,G,302
2670,2902,BAKWA MBUYI,G,302
2671,2903,BAKWA MPUKA,G,302
2672,2904,BAKWA NYANGA I,G,302
2673,2905,BENA TSHILUNDE,G,302
2674,2907,BAKWA MBADI,G,303
2675,2908,BAKWA MBUYI,G,303
2676,2909,BAKWA NDUMBI,G,303
2677,2910,BAKWA TSHIMUNA,G,303
2678,2911,BAYOMBO,G,303
2679,2912,BENA KADIAMBA,G,303
2680,2913,BENA KALONJI,G,303
2681,2914,BENA KAZADI,G,303
2682,2915,BENA LUBASHI,G,303
2683,2916,BENA MBAYI MIKETA,G,303
2684,2917,BENA NYANDU,G,303
2685,2918,BENA TSHIMUNGU,G,303
2686,2919,BAKWA MBUANGA,G,304
2687,2920,BAKWA SUMBA,G,304
2688,2921,BAKWA TSHIEBUE,G,304
2689,2922,BAKWA-KANDE,G,304
2690,2923,BASHINGALE,G,304
2691,2924,TSHILUMBA-MUKULU,G,304
2692,2925,BAKWA BUMBA I,G,305
2693,2926,BAKWA BUMBA II,G,305
2694,2927,BAKWA MBIYE,G,305
2695,2928,BAKWA META,G,305
2696,2929,BAKWA MPUNGA,G,305
2697,2930,BAKWA NTEMBUE BENA KABEYA,G,305
2698,2931,BAKWA TEMBUE BENA ODIA,G,305
2699,2932,BAKWA TEMBWE BENA TSHIDIADIA,G,305
2700,2933,BANA BADINGA,G,305
2701,2934,BENA BITENDA,G,305
2702,2935,BENA KABEYA,G,305
2703,2936,BENA KABOMBO,G,305
2704,2937,BENA KAZADI,G,305
2705,2938,BENA MBUYI BAMUA TSHIMBUNDU,G,305
2706,2939,BENA MULUMBA,G,305
2707,2940,BENA NGANZA,G,305
2708,2941,BENA TSHILOBA KABUNDI,G,305
2709,2942,BENA TSHILOBA KATENDE,G,305
2710,2943,BAKWA KANDA,G,306
2711,2944,BAKWA KANSANSA,G,306
2712,2945,BAKWA LUKANDA,G,306
2713,2946,BAKWA MPATA,G,306
2714,2947,BAKWA MPEMBA,G,306
2715,2948,BAKWA TSHIALA,G,306
2716,2949,BAKWA TSHIYA I,G,306
2717,2950,BAKWA TSHIYA II,G,306
2718,2951,BENA KABELA NKUSU,G,306
2719,2953,BAJILANGA,G,307
2720,2954,BAK'ODILE,G,307
2721,2955,BAKWA KOLELA,G,307
2722,2956,BAKWA LUKUSA,G,307
2723,2957,BAKWA TSHIMANGA,G,307
2724,2958,BAKWA-MALABA,G,307
2725,2959,BAKWA-MBIKAYI,G,307
2726,2960,BENA KABUNDI,G,307
2727,2961,BENA KAKONA,G,307
2728,2962,BENA KALALA,G,307
2729,2963,BENA KANANGILA,G,307
2730,2964,BENA KANYANA,G,307
2731,2965,BENA KAYEMBE,G,307
2732,2966,BENA LUABEYA,G,307
2733,2967,BENA LUABEYA MAAKA,G,307
2734,2968,BENA MPUNGA,G,307
2735,2969,BENA MUKENDI,G,307
2736,2970,BENA TSHILOBO,G,307
2737,2971,BENA TSHIMANGA,G,307
2738,2972,BENA TSHIMONYI,G,307
2739,2973,BENA TSHIMPUMA,G,307
2740,2974,BENA TSHISUAKA,G,307
2741,2975,BENA TSHITALA,G,307
2742,2976,BAKWA KASHILA,G,307
2743,2977,BENA KALENDA I,G,307
2744,2978,BENA KALENDA II,G,307
2745,2982,BENA EJIBA,G,308
2746,2983,BENA KASEKE,G,308
2747,2984,BENA KITSHINDJE,G,308
2748,2985,BENA LOVOYI,G,308
2749,2986,BENA LUBINDA,G,308
2750,2987,BENA MUTENGU,G,308
2751,2988,BENA NKEBA,G,308
2752,2989,BENA LUMPUNGU,G,309
2753,2991,MPAZA,G,310
2754,2992,BABANGU,G,310
2755,2993,BAKANKALA,G,310
2756,2994,BAKANKALA II,G,310
2757,2995,BAKILE BASANGA,G,310
2758,2996,BASANGA,G,310
2759,2997,BATSHIMBWE,G,310
2760,2998,BENA MBO LUMBA,G,310
2761,2999,BENEKI MUDILU,G,310
2762,3000,EFUENKIESE BASANGA,G,310
2763,3001,EVUNGU I,G,310
2764,3002,EVUNGU II,G,310
2765,3003,KABUE BASANGA,G,310
2766,3004,KANSULU BASANGA,G,310
2767,3005,KATOMBOLE MINDA,G,310
2768,3006,MBOO I BASANGA,G,310
2769,3007,MBOO II BASANGA,G,310
2770,3008,MISUMBA,G,310
2771,3009,NGIE,G,310
2772,3010,TOTUE,G,310
2773,3011,TSHIOFUE MANGULU,G,310
2774,3012,BELANDE-SUD,G,311
2775,3013,BENA LOMAMI,G,311
2776,3014,BENA TSHIOFUE,G,311
2777,3015,LUFUBU LUSUNDUYI,G,311
2778,3016,MIDINDUA,G,311
2779,3017,MILEMBWE MPANDA,G,311
2780,3018,MILEMBWE MUKUNGILA,G,311
2781,3019,BAKWA - KANYEBA,G,312
2782,3020,BAKWA - MBAYO,G,312
2783,3021,BENA BUDIA,G,312
2784,3022,BENA KABA,G,312
2785,3023,BENA KIPAKULA,G,312
2786,3024,BENA LUKATE,G,312
2787,3025,BENA TSHIMONGA,G,312
2788,3026,BENA-MBALE,G,312
2789,3027,BUDIA  KASABA,G,312
2790,3028,BUDIA BENI NGOYI,G,312
2791,3029,BUDIA NTUNGULU,G,312
2792,3030,MULUNGU I,G,312
2793,3031,MULUNGU II,G,312
2794,3032,BUDIA BENA MUKAYA,G,312
2795,3033,BUDIA II BAKWA LUKADI,G,312
2796,3034,BABINDI BAMBU,G,313
2797,3035,BAKOJI,G,313
2798,3036,BAKOJI KAPAMBA,G,313
2799,3037,BAKOJI MUALABA,G,313
2800,3038,BAKOJI NTANDA,G,313
2801,3039,BAKWA - TSHINENE LUPUTA,G,313
2802,3040,BAKWA MUANZA,G,313
2803,3041,BAKWA SUMPI,G,313
2804,3042,BELANDE NGOYA,G,313
2805,3043,BENA MAJIBA,G,313
2806,3044,BENA NOMBA,G,313
2807,3045,BENA TSHIZUBU,G,313
2808,3046,MBUYI MUKULU,G,313
2809,3047,MUKUNGILA,G,313
2810,3051,BAKWA BUBALE,G,314
2811,3052,BAKWA NDUMBI,G,314
2812,3053,BASANGANA MBUJI MAYI,G,314
2813,3054,BENA KASENGAYI,G,314
2814,3055,BENA KATSHIA,G,314
2815,3056,BENA MWADI,G,314
2816,3057,BENA NKUNA,G,314
2817,3059,BENA BUNGU,G,315
2818,3060,BENA KASANGANA IMPAFU,G,315
2819,3061,BENA MAKOLO,G,315
2820,3062,BENA NSUKU,G,315
2821,3064,BATEA,G,316
2822,3065,BEKALEBWE YANGONGO,G,316
2823,3066,BEKALEBWE YANTAMBUE,G,316
2824,3067,BADIMBI,G,316
2825,3068,BENA KUNDA,G,316
2826,3069,BENA LUSALA,G,316
2827,3070,BENA LUTOBO,G,316
2828,3071,BENA MASE,G,316
2829,3072,BENA MONDWE,G,316
2830,3073,BENA MPUKU,G,316
2831,3074,BENA MUASA,G,316
2832,3075,BENA NDABA,G,316
2833,3076,BENA NDJIBU EBAMBI,G,316
2834,3077,BENA NGONGO,G,316
2835,3078,KEMBE KAKASHI,G,316
2836,3079,KEMBE KALUME,G,316
2837,3081,MABALA NKOLE,G,316
2838,3082,KAFUMA,G,317
2839,3083,BUABE,G,317
2840,3084,EBOMBO,G,317
2841,3085,KISENGWA,G,317
2842,3086,MUMBO,G,317
2843,3087,MUO,G,317
2844,3088,EBULA,G,318
2845,3089,ESHADIKA,G,318
2846,3090,IMBIADI,G,318
2847,3091,KAPUWA,G,318
2848,3092,BENA KASANGA,G,318
2849,3093,KIBUMBU,G,318
2850,3094,KILEMBWE,G,318
2851,3095,MUKUNGU,G,318
2852,3096,NGUBO,G,318
2853,3097,BENA NZALA,G,318
2854,3098,SANGUA,G,318
2855,3099,BABILA,G,319
2856,3100,BAEMBE,G,319
2857,3101,BAHINA,G,319
2858,3102,BALAA,G,319
2859,3103,BASHILANGIE,G,319
2860,3104,BOBOYI,G,319
2861,3105,KIOFUE YANGONGO,G,319
2862,3106,LUNYA,G,319
2863,3107,LUTOBO,G,319
2864,3108,BENA NGUNGI,G,319
2865,3109,INGA (TOTO-YAMBA),G,319
2866,3117,A KAMALEMB,G,320
2867,3118,IN-KANINTSHIN,G,320
2868,3119,YAMBEJ,G,320
2869,3120,BAKWA TSHINENE,G,321
2870,3121,BENA LUABA,G,321
2871,3122,BENA LULAMBA,G,321
2872,3123,BENA MATAMBA,G,321
2873,3124,BENA MBALA,G,321
2874,3125,BENA MUKOLA KABONGO,G,321
2875,3126,BENA TSHILABA,G,321
2876,3127,BENA TSHITOLA,G,321
2877,3128,KAYEMBE NGOMBE,G,321
2878,3129,MULAJA KANUMBI,G,321
2879,3130,BENA KATABAYI,G,322
2880,3131,BENA NGOYI,G,322
2881,3132,BENA TSHILUNDU LUBAMBALA,G,322
2882,3133,ITONDO GAUCHE,G,322
2883,3134,MULUNDU,G,322
2884,3135,MUSENGA GAUCHE,G,322
2885,3136,MWENE-DITU,G,322
2886,3137,TSHIAMB KALEND,G,322
2887,3138,TSHIAMBA -KATSHINGA,G,322
2888,3110,HAMBA,G,323
2889,3111,ITONDO DROITE,G,323
2890,3112,KALAMB,G,323
2891,3113,KATSHISUNGU,G,323
2892,3114,MUSENGA DROITE,G,323
2893,3115,TSHILONDA,G,323
2894,3116,TSHIOBOBO,G,323
2895,3145,BAKWA NDIADIA,G,324
2896,3146,BAKWA NGAMBUA,G,324
2897,3147,BAKWA TSHILEO,G,324
2898,3148,BENA KAKONA,G,324
2899,3149,BENA KALULA,G,324
2900,3150,BENA NDALA BOMBO,G,324
2901,3151,BENA NTITA,G,324
2902,3152,BENA NYENYEMPI,G,324
2903,3153,BENA SHABANZA,G,324
2904,3154,BENA TSHIPANZULA,G,324
2905,3155,BANZA,G,325
2906,3156,KABANGA,G,325
2907,3157,KALUME,G,325
2908,3158,KANDE,G,325
2909,3160,KASHALE,G,325
2910,3161,KATSHIA,G,325
2911,3162,KONI,G,325
2912,3163,MATOBO,G,325
2913,3164,MBAO LUBIMBI,G,325
2914,3165,MBAO LUBIJI,G,325
2915,3166,MBUDI,G,325
2916,3167,MPUNGWE,G,325
2917,3168,MULAMBA,G,325
2918,3169,MUSAO,G,325
2919,3170,NSHIMBI,G,325
2920,3171,NZAJI,G,325
2921,3172,TSHILEO,G,325
2922,3173,TSHISALU,G,325
2923,3174,BENA  MPOYI,G,326
2924,3175,BENA BAJILA MEMBELE,G,326
2925,3176,BENA BASHIYA KABUYA,G,326
2926,3177,BENA KABALA I,G,326
2927,3178,BENA KABALA II,G,326
2928,3179,BENA KABONGO WA NTSHILA,G,326
2929,3180,BENA KAHONDA,G,326
2930,3181,BENA KALAMBAYI MBAYA,G,326
2931,3182,BENA KALULA,G,326
2932,3183,BENA KALUNDE BASANGANA,G,326
2933,3184,BENA KANAHUMBI,G,326
2934,3185,BENA KANYUKWA,G,326
2935,3186,BENA KAYEMBE MUKULU,G,326
2936,3187,BENA LULENGA,G,326
2937,3188,BENA MBAYA,G,326
2938,3189,BENA MBUYI,G,326
2939,3190,BENA MUABILA,G,326
2940,3191,BENA MUEMBIA,G,326
2941,3192,BENA MUKISHI,G,326
2942,3193,BENA MULANDALA,G,326
2943,3194,BENA MUYUMBA,G,326
2944,3195,BENA NGONGA,G,326
2945,3196,BENA NGULUNGU,G,326
2946,3197,BENA NKENZENGE,G,326
2947,3198,BENA NTITA KALAMBAYI,G,326
2948,3199,BENA NTOMBA,G,326
2949,3200,BENA TSHIMASALA,G,326
2950,3201,BENA TSHIMINYI,G,326
